disease	drug	proximity	pval
Hemorrhagic Fever, Ebola	mecamylamine	3	0.985981711
Hemorrhagic Fever, Ebola	mecasermin	2	0.292392435
Hemorrhagic Fever, Ebola	mecasermin rinfabate	2	0.406048459
Hemorrhagic Fever, Ebola	meclizine	2	0.145736645
Hemorrhagic Fever, Ebola	meclofenamic acid	2.4	0.702218206
Hemorrhagic Fever, Ebola	medrogestone	2	0.460172163
Hemorrhagic Fever, Ebola	medroxyprogesterone acetate	2.25	0.063954618
Hemorrhagic Fever, Ebola	medrysone	2	0.580471939
Hemorrhagic Fever, Ebola	mefenamic acid	2.5	0.836648164
Hemorrhagic Fever, Ebola	mefloquine	3	0.982590118
Hemorrhagic Fever, Ebola	megestrol acetate	2	0.477056881
Hemorrhagic Fever, Ebola	meloxicam	2.5	0.750075139
Hemorrhagic Fever, Ebola	memantine	2.416666667	0.454132742
Hemorrhagic Fever, Ebola	menadione	2.692307692	0.999553983
Hemorrhagic Fever, Ebola	menotropins	2	0.20490806
Hemorrhagic Fever, Ebola	menthyl salicylate	2.5	0.745413408
Hemorrhagic Fever, Ebola	mepenzolate	3	0.977768398
Hemorrhagic Fever, Ebola	meperidine	2.4375	0.855558175
Hemorrhagic Fever, Ebola	mephentermine	2.666666667	0.984966273
Hemorrhagic Fever, Ebola	mephenytoin	2	0.303977175
Hemorrhagic Fever, Ebola	mepivacaine	3	0.749535046
Hemorrhagic Fever, Ebola	mepolizumab	3	0.749535046
Hemorrhagic Fever, Ebola	meprobamate	2.307692308	0.069698569
Hemorrhagic Fever, Ebola	mepyramine	2	0.208279972
Hemorrhagic Fever, Ebola	mercaptopurine	2	0.221190512
Hemorrhagic Fever, Ebola	mesalazine	2.285714286	0.837178202
Hemorrhagic Fever, Ebola	mesoridazine	3	0.997525692
Hemorrhagic Fever, Ebola	mestranol	2	0.599239516
Hemorrhagic Fever, Ebola	metamfetamine	2.333333333	0.383090446
Hemorrhagic Fever, Ebola	metamizole	3	0.953384823
Hemorrhagic Fever, Ebola	metaraminol	3	0.949085664
Hemorrhagic Fever, Ebola	metergoline	3	0.844821915
Hemorrhagic Fever, Ebola	metformin	2.333333333	0.474553403
Hemorrhagic Fever, Ebola	methacholine	3	0.921867341
Hemorrhagic Fever, Ebola	methadone	2.428571429	0.862996034
Hemorrhagic Fever, Ebola	methantheline	3	0.86744698
Hemorrhagic Fever, Ebola	methazolamide	2.75	0.794686719
Hemorrhagic Fever, Ebola	methdilazine	2	0.257403133
Hemorrhagic Fever, Ebola	methimazole	3	0.778249187
Hemorrhagic Fever, Ebola	methionine	2.2	0.209619315
Hemorrhagic Fever, Ebola	methocarbamol	3	0.849809281
Hemorrhagic Fever, Ebola	methohexital	2	0.213137498
Hemorrhagic Fever, Ebola	methotrexate	2	0.220665709
Hemorrhagic Fever, Ebola	methotrimeprazine	2.789473684	0.999830855
Hemorrhagic Fever, Ebola	methoxamine	2.666666667	0.906285678
Hemorrhagic Fever, Ebola	methoxy polyethylene glycol-epoetin beta	2	0.446420795
Hemorrhagic Fever, Ebola	methoxyflurane	2.333333333	0.083432778
Hemorrhagic Fever, Ebola	methscopolamine bromide	3	0.995169436
Hemorrhagic Fever, Ebola	methsuximide	3	0.69948751
Hemorrhagic Fever, Ebola	methyclothiazide	2.75	0.944112974
Hemorrhagic Fever, Ebola	methyl aminolevulinate	3	0.957589073
Hemorrhagic Fever, Ebola	methyldopa	3	0.981369813
Hemorrhagic Fever, Ebola	methylene blue	2	0.257403133
Hemorrhagic Fever, Ebola	methylergometrine	3	0.953214598
Hemorrhagic Fever, Ebola	methylnaltrexone	2	0.260247901
Hemorrhagic Fever, Ebola	methylphenidate	2	0.110335681
Hemorrhagic Fever, Ebola	methylphenobarbital	2.272727273	0.090586658
Hemorrhagic Fever, Ebola	methylprednisolone	2	0.370072068
Hemorrhagic Fever, Ebola	methyltestosterone	2	0.631904738
Hemorrhagic Fever, Ebola	methyprylon	2.307692308	0.043611214
Hemorrhagic Fever, Ebola	methysergide	2.75	0.954173388
Hemorrhagic Fever, Ebola	metipranolol	2	0.370481804
Hemorrhagic Fever, Ebola	metixene	3	0.994976122
Hemorrhagic Fever, Ebola	metoclopramide	2.75	0.932845573
Hemorrhagic Fever, Ebola	metocurine	3.5	0.998113254
Hemorrhagic Fever, Ebola	metocurine iodide	4	0.99205969
Hemorrhagic Fever, Ebola	metolazone	2	0.232658061
Hemorrhagic Fever, Ebola	metoprolol	2	0.330105687
Hemorrhagic Fever, Ebola	metreleptin	2	0.342684283
Hemorrhagic Fever, Ebola	metyrapone	5	0.999841637
Hemorrhagic Fever, Ebola	metyrosine	2	0.298602921
Hemorrhagic Fever, Ebola	mexiletine	2	0.287288307
Hemorrhagic Fever, Ebola	mianserin	2.652173913	0.999563068
Hemorrhagic Fever, Ebola	miconazole	2.166666667	0.102062516
Hemorrhagic Fever, Ebola	midazolam	2.333333333	0.114733234
Hemorrhagic Fever, Ebola	midodrine	2.666666667	0.907501423
Hemorrhagic Fever, Ebola	midostaurin	1.833333333	0.017132907
Hemorrhagic Fever, Ebola	mifamurtide	2	0.342684283
Hemorrhagic Fever, Ebola	mifepristone	2.25	0.861283186
Hemorrhagic Fever, Ebola	migalastat	2	0.303977175
Hemorrhagic Fever, Ebola	miglitol	2	0.045371752
Hemorrhagic Fever, Ebola	miglustat	2	0.2078387
Hemorrhagic Fever, Ebola	milnacipran	2.222222222	0.359908508
Hemorrhagic Fever, Ebola	milrinone	2	0.297781794
Hemorrhagic Fever, Ebola	miltefosine	2	0.314940479
Hemorrhagic Fever, Ebola	minaprine	2.555555556	0.898494319
Hemorrhagic Fever, Ebola	minocycline	2.285714286	0.952591807
Hemorrhagic Fever, Ebola	minoxidil	2.666666667	0.908176252
Hemorrhagic Fever, Ebola	mirabegron	3	0.860741899
Hemorrhagic Fever, Ebola	mirtazapine	2.5	0.903878995
Hemorrhagic Fever, Ebola	misoprostol	2.5	0.647015978
Hemorrhagic Fever, Ebola	mitotane	2.8	0.999591038
Hemorrhagic Fever, Ebola	mitoxantrone	2	0.522943119
Hemorrhagic Fever, Ebola	mivacurium	3.25	0.998693398
Hemorrhagic Fever, Ebola	moclobemide	2	0.100718997
Hemorrhagic Fever, Ebola	modafinil	2	0.195352916
Hemorrhagic Fever, Ebola	moexipril	2.5	0.653714308
Hemorrhagic Fever, Ebola	mogamulizumab	2	0.446420795
Hemorrhagic Fever, Ebola	molindone	2.75	0.990381217
Hemorrhagic Fever, Ebola	molsidomine	2	0.213137498
Hemorrhagic Fever, Ebola	mometasone	2	0.56945295
Hemorrhagic Fever, Ebola	mometasone furoate	2	0.5
Hemorrhagic Fever, Ebola	monobenzone	2	0.164344846
Hemorrhagic Fever, Ebola	montelukast	3	0.962461769
Hemorrhagic Fever, Ebola	moricizine	2	0.391289447
Hemorrhagic Fever, Ebola	moroctocog alfa	2.181818182	0.623006449
Hemorrhagic Fever, Ebola	morphine	2.25	0.477924803
Hemorrhagic Fever, Ebola	moxetumomab pasudotox	2	0.303112842
Hemorrhagic Fever, Ebola	moxifloxacin	2	0.5
Hemorrhagic Fever, Ebola	moxisylyte	2.833333333	0.989157075
Hemorrhagic Fever, Ebola	moxonidine	2.5	0.754728197
Hemorrhagic Fever, Ebola	muromonab	2.5	0.986531576
Hemorrhagic Fever, Ebola	mycophenolate mofetil	2	0.216246125
Hemorrhagic Fever, Ebola	mycophenolic acid	2	0.258013633
Hemorrhagic Fever, Ebola	myrrh	2	0.282829544
Hemorrhagic Fever, Ebola	n-acetylglucosamine	2.571428571	0.622450524
Hemorrhagic Fever, Ebola	nabilone	3	0.900147862
Hemorrhagic Fever, Ebola	nabumetone	2.5	0.814211981
Hemorrhagic Fever, Ebola	nadh	2.21641791	0.128241775
Hemorrhagic Fever, Ebola	nadolol	2	0.313974599
Hemorrhagic Fever, Ebola	nadroparin	2.5	0.980069984
Hemorrhagic Fever, Ebola	nafarelin	3	0.766786693
Hemorrhagic Fever, Ebola	naftifine	2	0.179222586
Hemorrhagic Fever, Ebola	nalbuphine	2	0.212503515
Hemorrhagic Fever, Ebola	naldemedine	2	0.194851994
Hemorrhagic Fever, Ebola	nalmefene	2	0.229821328
Hemorrhagic Fever, Ebola	naloxegol	2	0.356651587
Hemorrhagic Fever, Ebola	naloxone	2.142857143	0.550632442
Hemorrhagic Fever, Ebola	naltrexone	2	0.209422323
Hemorrhagic Fever, Ebola	nandrolone decanoate	2	0.556515708
Hemorrhagic Fever, Ebola	nandrolone phenpropionate	2	0.556515708
Hemorrhagic Fever, Ebola	naphazoline	3	0.993347202
Hemorrhagic Fever, Ebola	naproxen	2.5	0.811981187
Hemorrhagic Fever, Ebola	naratriptan	2.75	0.838145577
Hemorrhagic Fever, Ebola	natalizumab	2.545454545	0.989799965
Hemorrhagic Fever, Ebola	nateglinide	2.5	0.869174455
Hemorrhagic Fever, Ebola	nebivolol	2.333333333	0.657511013
Hemorrhagic Fever, Ebola	necitumumab	2	0.607564331
Hemorrhagic Fever, Ebola	nedocromil	2.8	0.955579391
Hemorrhagic Fever, Ebola	nefazodone	2.3	0.536684537
Hemorrhagic Fever, Ebola	nelarabine	2	0.419528061
Hemorrhagic Fever, Ebola	neomycin	2	0.332054137
Hemorrhagic Fever, Ebola	neostigmine	2	0.272551234
Hemorrhagic Fever, Ebola	nepafenac	2.5	0.832834805
Hemorrhagic Fever, Ebola	neratinib	2	0.615393999
Hemorrhagic Fever, Ebola	nesiritide	2	0.138656342
Hemorrhagic Fever, Ebola	netarsudil	2	0.164573716
Hemorrhagic Fever, Ebola	netupitant	3	0.847734596
Hemorrhagic Fever, Ebola	niacin	2	0.132311087
Hemorrhagic Fever, Ebola	nialamide	2	0.105894325
Hemorrhagic Fever, Ebola	nicardipine	2.733333333	0.995808084
Hemorrhagic Fever, Ebola	nicergoline	3	0.926530812
Hemorrhagic Fever, Ebola	nicorandil	3	0.835289991
Hemorrhagic Fever, Ebola	nicotinamide	2	0.203310261
Hemorrhagic Fever, Ebola	nicotine	2.7	0.907877559
Hemorrhagic Fever, Ebola	nifedipine	2.666666667	0.98776882
Hemorrhagic Fever, Ebola	nilotinib	2	0.580471939
Hemorrhagic Fever, Ebola	nilutamide	2	0.580471939
Hemorrhagic Fever, Ebola	nilvadipine	2.833333333	0.977592196
Hemorrhagic Fever, Ebola	nimesulide	2	0.301003987
Hemorrhagic Fever, Ebola	nimodipine	2.6	0.974875608
Hemorrhagic Fever, Ebola	nintedanib	2	0.216914296
Hemorrhagic Fever, Ebola	niraparib	2	0.44846664
Hemorrhagic Fever, Ebola	nisoldipine	2.8	0.977451325
Hemorrhagic Fever, Ebola	nitisinone	2	0.212685342
Hemorrhagic Fever, Ebola	nitrazepam	2.3125	0.068571363
Hemorrhagic Fever, Ebola	nitrendipine	2.75	0.911577796
Hemorrhagic Fever, Ebola	nitric oxide	2	0.055296943
Hemorrhagic Fever, Ebola	nitroglycerin	2	0.22776105
Hemorrhagic Fever, Ebola	nitroprusside	2	0.242497251
Hemorrhagic Fever, Ebola	nitrous acid	2.5	0.635289414
Hemorrhagic Fever, Ebola	nivolumab	2	0.198581894
Hemorrhagic Fever, Ebola	nizatidine	3	0.759374001
Hemorrhagic Fever, Ebola	nomifensine	2.142857143	0.092971804
Hemorrhagic Fever, Ebola	nonacog beta pegol	2.666666667	0.960152392
Hemorrhagic Fever, Ebola	norelgestromin	2	0.528115198
Hemorrhagic Fever, Ebola	norepinephrine	2.636363636	0.98591695
Hemorrhagic Fever, Ebola	norethynodrel	2.333333333	0.999041242
Hemorrhagic Fever, Ebola	norfloxacin	2	0.5
Hemorrhagic Fever, Ebola	norgestimate	2	0.610462984
Hemorrhagic Fever, Ebola	norgestrel	2	0.5
Hemorrhagic Fever, Ebola	nortriptyline	2.583333333	0.995863477
Hemorrhagic Fever, Ebola	noscapine	2	0.218002487
Hemorrhagic Fever, Ebola	nylidrin	2.5	0.716771724
Hemorrhagic Fever, Ebola	obeticholic acid	2	0.356651587
Hemorrhagic Fever, Ebola	obinutuzumab	2	0.267469697
Hemorrhagic Fever, Ebola	ocrelizumab	2	0.257403133
Hemorrhagic Fever, Ebola	ocriplasmin	2	0.311849591
Hemorrhagic Fever, Ebola	octocrylene	2	0.680815455
Hemorrhagic Fever, Ebola	octreotide	2.333333333	0.476744002
Hemorrhagic Fever, Ebola	ofatumumab	2	0.262421471
Hemorrhagic Fever, Ebola	ofloxacin	2	0.419528061
Hemorrhagic Fever, Ebola	olanzapine	2.636363636	0.987381811
Hemorrhagic Fever, Ebola	olaparib	2	0.296743141
Hemorrhagic Fever, Ebola	olaratumab	2	0.350260214
Hemorrhagic Fever, Ebola	oleic acid	2.333333333	0.694939923
Hemorrhagic Fever, Ebola	olmesartan	2	0.337981481
Hemorrhagic Fever, Ebola	olodaterol	2	0.580471939
Hemorrhagic Fever, Ebola	olopatadine	2.75	0.976513427
Hemorrhagic Fever, Ebola	olsalazine	2.5	0.581406626
Hemorrhagic Fever, Ebola	omalizumab	2	0.162290714
Hemorrhagic Fever, Ebola	omega-3 fatty acids	2.333333333	0.975575482
Hemorrhagic Fever, Ebola	omega-3-acid ethyl esters	3	0.998581934
Hemorrhagic Fever, Ebola	omega-3-carboxylic acids	2.166666667	0.189137362
Hemorrhagic Fever, Ebola	omeprazole	2	0.355035959
Hemorrhagic Fever, Ebola	ondansetron	2.4	0.55232322
Hemorrhagic Fever, Ebola	opicapone	2	0.314940479
Hemorrhagic Fever, Ebola	opium	2	0.20013602
Hemorrhagic Fever, Ebola	oprelvekin	3	0.841463827
Hemorrhagic Fever, Ebola	orciprenaline	2	0.580471939
Hemorrhagic Fever, Ebola	orlistat	2.666666667	0.870032527
Hemorrhagic Fever, Ebola	ornithine	2.272727273	0.150249072
Hemorrhagic Fever, Ebola	orphenadrine	2.285714286	0.377940583
Hemorrhagic Fever, Ebola	oseltamivir	3	0.890856076
Hemorrhagic Fever, Ebola	osimertinib	2	0.615393999
Hemorrhagic Fever, Ebola	ospemifene	2	0.622825128
Hemorrhagic Fever, Ebola	ouabain	2	0.157750505
Hemorrhagic Fever, Ebola	oxacillin	3.5	0.940271033
Hemorrhagic Fever, Ebola	oxandrolone	2	0.539827837
Hemorrhagic Fever, Ebola	oxaprozin	2.5	0.79509194
Hemorrhagic Fever, Ebola	oxazepam	2.266666667	0.033323021
Hemorrhagic Fever, Ebola	oxcarbazepine	3	0.999697213
Hemorrhagic Fever, Ebola	oxetacaine	3	0.823779819
Hemorrhagic Fever, Ebola	oxiconazole	2	0.356651587
Hemorrhagic Fever, Ebola	oxprenolol	2.333333333	0.718205902
Hemorrhagic Fever, Ebola	oxtriphylline	2.4	0.817504183
Hemorrhagic Fever, Ebola	oxybenzone	2	0.648476303
Hemorrhagic Fever, Ebola	oxybuprocaine	3	0.828282032
Hemorrhagic Fever, Ebola	oxybutynin	3	0.991608216
Hemorrhagic Fever, Ebola	oxycodone	2	0.228801864
Hemorrhagic Fever, Ebola	oxygen	2.8	0.933507505
Hemorrhagic Fever, Ebola	oxymetazoline	2.833333333	0.99205112
Hemorrhagic Fever, Ebola	oxymetholone	2.5	0.940247375
Hemorrhagic Fever, Ebola	oxymorphone	2	0.320545911
Hemorrhagic Fever, Ebola	oxyphencyclimine	3	0.991608216
Hemorrhagic Fever, Ebola	oxyphenonium	3	0.859826339
Hemorrhagic Fever, Ebola	oxytocin	2.5	0.533763199
Hemorrhagic Fever, Ebola	paclitaxel	2	0.3097986
Hemorrhagic Fever, Ebola	palbociclib	2	0.411225003
Hemorrhagic Fever, Ebola	palifermin	2.166666667	0.859900765
Hemorrhagic Fever, Ebola	paliperidone	2.666666667	0.998126041
Hemorrhagic Fever, Ebola	palivizumab	2.666666667	0.978602959
Hemorrhagic Fever, Ebola	palmitic acid	2.3	0.482236285
Hemorrhagic Fever, Ebola	palonosetron	3	0.806261058
Hemorrhagic Fever, Ebola	pamidronic acid	2	0.314940479
Hemorrhagic Fever, Ebola	pancuronium	3.333333333	0.999455364
Hemorrhagic Fever, Ebola	panitumumab	2	0.649739786
Hemorrhagic Fever, Ebola	panobinostat	2.090909091	0.736276542
Hemorrhagic Fever, Ebola	pantoprazole	2.5	0.787166301
Hemorrhagic Fever, Ebola	papain	2	0.392435669
Hemorrhagic Fever, Ebola	papaverine	2	0.108837525
Hemorrhagic Fever, Ebola	parachlorophenol	3	0.944703057
Hemorrhagic Fever, Ebola	paramethadione	3	0.888503069
Hemorrhagic Fever, Ebola	parathyroid hormone	2.5	0.712056835
Hemorrhagic Fever, Ebola	parecoxib	2	0.309420466
Hemorrhagic Fever, Ebola	pargyline	2	0.109294322
Hemorrhagic Fever, Ebola	paricalcitol	2	0.392435669
Hemorrhagic Fever, Ebola	paroxetine	2.828571429	0.999999282
Hemorrhagic Fever, Ebola	pasireotide	2.5	0.750925433
Hemorrhagic Fever, Ebola	pazopanib	2.1	0.446849452
Hemorrhagic Fever, Ebola	pefloxacin	2	0.419528061
Hemorrhagic Fever, Ebola	pegademase	2	0.673753328
Hemorrhagic Fever, Ebola	pegaptanib	2	0.356651587
Hemorrhagic Fever, Ebola	pegfilgrastim	2	0.332054137
Hemorrhagic Fever, Ebola	peginesatide	2	0.419528061
Hemorrhagic Fever, Ebola	peginterferon alfa-2a	2	0.287288307
Hemorrhagic Fever, Ebola	peginterferon alfa-2b	2	0.261779236
Hemorrhagic Fever, Ebola	pegvisomant	2	0.400760484
Hemorrhagic Fever, Ebola	pembrolizumab	2	0.217538793
Hemorrhagic Fever, Ebola	pemetrexed	2	0.256259948
Hemorrhagic Fever, Ebola	penbutolol	2.25	0.495150332
Hemorrhagic Fever, Ebola	pentaerythritol tetranitrate	2.666666667	0.891251409
Hemorrhagic Fever, Ebola	pentagastrin	2	0.262421471
Hemorrhagic Fever, Ebola	pentamidine	2	0.337981481
Hemorrhagic Fever, Ebola	pentazocine	2	0.147968504
Hemorrhagic Fever, Ebola	pentobarbital	2.28	0.159637369
Hemorrhagic Fever, Ebola	pentolinium	3	0.926180203
Hemorrhagic Fever, Ebola	pentosan polysulfate	2.333333333	0.605306532
Hemorrhagic Fever, Ebola	pentostatin	2	0.237569428
Hemorrhagic Fever, Ebola	pentoxifylline	2.333333333	0.573664226
Hemorrhagic Fever, Ebola	pentoxyverine	2.545454545	0.917569401
Hemorrhagic Fever, Ebola	perampanel	2	0.368095262
Hemorrhagic Fever, Ebola	pergolide	2.764705882	0.999880264
Hemorrhagic Fever, Ebola	perhexiline	2.333333333	0.55184186
Hemorrhagic Fever, Ebola	periciazine	2.5	0.947028136
Hemorrhagic Fever, Ebola	perindopril	2.5	0.773485148
Hemorrhagic Fever, Ebola	permethrin	2.333333333	0.748149346
Hemorrhagic Fever, Ebola	perphenazine	2.666666667	0.989936342
Hemorrhagic Fever, Ebola	pertuzumab	2	0.599239516
Hemorrhagic Fever, Ebola	pexidartinib	2	0.241526437
Hemorrhagic Fever, Ebola	phenacemide	3	0.801839363
Hemorrhagic Fever, Ebola	phenazopyridine	3	0.830824139
Hemorrhagic Fever, Ebola	phendimetrazine	2.333333333	0.460784261
Hemorrhagic Fever, Ebola	phenelzine	2.5	0.591570711
Hemorrhagic Fever, Ebola	phenformin	3	0.996585136
Hemorrhagic Fever, Ebola	phenindamine	2	0.213137498
Hemorrhagic Fever, Ebola	phenindione	3	0.997674013
Hemorrhagic Fever, Ebola	pheniramine	2.333333333	0.565604509
Hemorrhagic Fever, Ebola	phenmetrazine	2	0.133634067
Hemorrhagic Fever, Ebola	phenobarbital	2.230769231	0.474760012
Hemorrhagic Fever, Ebola	phenol	2	0.556515708
Hemorrhagic Fever, Ebola	phenolphthalein	2.25	0.92861638
Hemorrhagic Fever, Ebola	phenoxybenzamine	2.625	0.996485677
Hemorrhagic Fever, Ebola	phenoxymethylpenicillin	4	0.987826982
Hemorrhagic Fever, Ebola	phenprocoumon	3	0.996474635
Hemorrhagic Fever, Ebola	phentermine	2.166666667	0.136081021
Hemorrhagic Fever, Ebola	phentolamine	2.75	0.956070106
Hemorrhagic Fever, Ebola	phenyl salicylate	2.5	0.766786693
Hemorrhagic Fever, Ebola	phenylalanine	2.428571429	0.808576253
Hemorrhagic Fever, Ebola	phenylbutazone	2.333333333	0.5
Hemorrhagic Fever, Ebola	phenylephrine	2.666666667	0.852540956
Hemorrhagic Fever, Ebola	phenylpropanolamine	2.666666667	0.992758016
Hemorrhagic Fever, Ebola	phenytoin	2.5	0.68653387
Hemorrhagic Fever, Ebola	pholcodine	2	0.216209161
Hemorrhagic Fever, Ebola	phosphatidyl serine	2.1	0.034365505
Hemorrhagic Fever, Ebola	phylloquinone	2.5	0.68106491
Hemorrhagic Fever, Ebola	physostigmine	2.666666667	0.894280529
Hemorrhagic Fever, Ebola	pidolic acid	3	0.999555332
Hemorrhagic Fever, Ebola	pilocarpine	3	0.996015392
Hemorrhagic Fever, Ebola	pimavanserin	3	0.99543477
Hemorrhagic Fever, Ebola	pimecrolimus	2	0.384606001
Hemorrhagic Fever, Ebola	pimozide	2.5	0.975854325
Hemorrhagic Fever, Ebola	pinaverium	3	0.921867341
Hemorrhagic Fever, Ebola	pindolol	2.4	0.731795997
Hemorrhagic Fever, Ebola	pioglitazone	2.25	0.735015578
Hemorrhagic Fever, Ebola	pipecuronium	3.333333333	0.999470613
Hemorrhagic Fever, Ebola	piperazine	2	0.242497251
Hemorrhagic Fever, Ebola	pipotiazine	2.75	0.99452423
Hemorrhagic Fever, Ebola	pipradrol	3	0.928385078
Hemorrhagic Fever, Ebola	pirbuterol	2	0.391289447
Hemorrhagic Fever, Ebola	pirenzepine	3	0.847734596
Hemorrhagic Fever, Ebola	piretanide	3	0.830452012
Hemorrhagic Fever, Ebola	pirfenidone	2	0.382088578
Hemorrhagic Fever, Ebola	piroxicam	2.5	0.795079292
Hemorrhagic Fever, Ebola	pitavastatin	2	0.220727396
Hemorrhagic Fever, Ebola	pitolisant	3	0.928832507
Hemorrhagic Fever, Ebola	pizotifen	2.75	0.997759442
Hemorrhagic Fever, Ebola	plecanatide	2	0.257403133
Hemorrhagic Fever, Ebola	plerixafor	2	0.419528061
Hemorrhagic Fever, Ebola	podofilox	2	0.460172163
Hemorrhagic Fever, Ebola	polatuzumab vedotin	2	0.303977175
Hemorrhagic Fever, Ebola	polyestradiol phosphate	2	0.629927932
Hemorrhagic Fever, Ebola	polyethylene glycol 400	2.5	0.544042909
Hemorrhagic Fever, Ebola	polythiazide	2	0.237569428
Hemorrhagic Fever, Ebola	pomalidomide	2	0.270223881
Hemorrhagic Fever, Ebola	ponatinib	2	0.341371488
Hemorrhagic Fever, Ebola	porfimer sodium	2.5	0.782538481
Hemorrhagic Fever, Ebola	potassium	2	0.434593407
Hemorrhagic Fever, Ebola	potassium acetate	2	0.460172163
Hemorrhagic Fever, Ebola	potassium cation	2	0.460172163
Hemorrhagic Fever, Ebola	potassium chloride	2.333333333	0.345858209
Hemorrhagic Fever, Ebola	potassium nitrate	2	0.384606001
Hemorrhagic Fever, Ebola	potassium sulfate	2	0.446420795
Hemorrhagic Fever, Ebola	practolol	2	0.326246672
Hemorrhagic Fever, Ebola	pralatrexate	2	0.255298322
Hemorrhagic Fever, Ebola	pralidoxime	2.5	0.429091896
Hemorrhagic Fever, Ebola	pramipexole	2.6	0.97088432
Hemorrhagic Fever, Ebola	pramlintide	3	0.997662757
Hemorrhagic Fever, Ebola	pramocaine	2.857142857	0.981864765
Hemorrhagic Fever, Ebola	prasterone	2.275862069	0.301245921
Hemorrhagic Fever, Ebola	prasugrel	3	0.629927932
Hemorrhagic Fever, Ebola	pravastatin	2	0.306301133
Hemorrhagic Fever, Ebola	prazepam	2.266666667	0.047422355
Hemorrhagic Fever, Ebola	prazosin	2.666666667	0.979115573
Hemorrhagic Fever, Ebola	prednicarbate	2	0.590280184
Hemorrhagic Fever, Ebola	prednisolone	2	0.556515708
Hemorrhagic Fever, Ebola	prednisolone acetate	2	0.56945295
Hemorrhagic Fever, Ebola	prednisone	2	0.539827837
Hemorrhagic Fever, Ebola	pregabalin	3	0.831834218
Hemorrhagic Fever, Ebola	pregnenolone	2.5	0.716604901
Hemorrhagic Fever, Ebola	prenylamine	2.5	0.998836707
Hemorrhagic Fever, Ebola	prilocaine	2	0.377174872
Hemorrhagic Fever, Ebola	primaquine	2	0.248847504
Hemorrhagic Fever, Ebola	primidone	2.294117647	0.043895938
Hemorrhagic Fever, Ebola	probenecid	2.333333333	0.355818236
Hemorrhagic Fever, Ebola	probucol	2.5	0.787762564
Hemorrhagic Fever, Ebola	procainamide	2	0.306301133
Hemorrhagic Fever, Ebola	procaine	2.333333333	0.334785174
Hemorrhagic Fever, Ebola	procarbazine	2	0.079695203
Hemorrhagic Fever, Ebola	prochlorperazine	2.75	0.993732604
Hemorrhagic Fever, Ebola	procyclidine	3	0.997752403
Hemorrhagic Fever, Ebola	profenamine	2.666666667	0.819897903
Hemorrhagic Fever, Ebola	proflavine	3	0.999856459
Hemorrhagic Fever, Ebola	progesterone	2.3	0.986214963
Hemorrhagic Fever, Ebola	proguanil	2	0.257403133
Hemorrhagic Fever, Ebola	promazine	2.714285714	0.992708502
Hemorrhagic Fever, Ebola	promethazine	2.818181818	0.998408262
Hemorrhagic Fever, Ebola	propafenone	2	0.250733148
Hemorrhagic Fever, Ebola	propanoic acid	2	0.344044106
Hemorrhagic Fever, Ebola	propantheline	3	0.818661067
Hemorrhagic Fever, Ebola	proparacaine	3	0.733410548
Hemorrhagic Fever, Ebola	propiomazine	2.714285714	0.994095383
Hemorrhagic Fever, Ebola	propiverine	2.857142857	0.991696244
Hemorrhagic Fever, Ebola	propofol	2.4	0.22548812
Hemorrhagic Fever, Ebola	propoxycaine	2.857142857	0.994250007
Hemorrhagic Fever, Ebola	propranolol	2.4	0.649075679
Hemorrhagic Fever, Ebola	propyl alcohol	2	0.314940479
Hemorrhagic Fever, Ebola	propylene glycol	3	0.961685807
Hemorrhagic Fever, Ebola	propylhexedrine	2	0.164710009
Hemorrhagic Fever, Ebola	propylthiouracil	3	0.835655154
Hemorrhagic Fever, Ebola	protamine sulfate	2.5	0.79986398
Hemorrhagic Fever, Ebola	protein s human	2.333333333	0.657511013
Hemorrhagic Fever, Ebola	prothrombin	2.5	0.899102672
Hemorrhagic Fever, Ebola	protirelin	3	0.768714463
